Recency,Frequency,Monetary,Member_number,Category,Cluster,Customer_Segment,cluster
3577,9,85.0,3397,Dairy,4,Occasional Dairy Buyers,0
3440,9,50.1,3398,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3436,21,277.9,3399,Fresh Food,2,Lost Fresh Food Customers,0
3392,23,160.55,3400,Dairy,2,Lost Dairy Customers,0
3719,2,13.0,3401,Fresh Food,0,Loyal Fresh Food Buyers,0
3584,4,21.2,3402,Dairy,3,New Dairy Customers,0
3633,11,88.2,3403,Beverages,4,Occasional Beverages Buyers,0
3440,15,203.26,3404,Dairy,2,Lost Dairy Customers,0
3583,10,75.6,3405,Dairy,4,Occasional Dairy Buyers,0
3576,13,73.22,3406,Dairy,4,Occasional Dairy Buyers,0
3416,9,42.04,3407,Beverages,3,New Beverages Customers,0
3389,11,130.3,3408,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3495,14,76.3,3409,Fresh Food,1,Regular Fresh Food Customers,0
3635,13,118.75,3410,Dairy,4,Occasional Dairy Buyers,0
3519,2,8.7,3411,Dairy,3,New Dairy Customers,0
3515,6,59.7,3412,Fresh Food,3,New Fresh Food Customers,0
3462,13,61.4,3413,Fresh Food,1,Regular Fresh Food Customers,0
3409,20,290.74,3414,Dairy,2,Lost Dairy Customers,0
3496,17,189.76,3415,Dairy,2,Lost Dairy Customers,0
3562,7,70.7,3416,Fresh Food,3,New Fresh Food Customers,0
3387,15,193.2,3417,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3434,5,53.49,3418,Dairy,3,New Dairy Customers,0
3909,2,14.6,3419,Fresh Food,0,Loyal Fresh Food Buyers,0
3576,19,128.5,3420,Fresh Food,2,Lost Fresh Food Customers,0
3401,7,45.2,3421,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3808,2,26.0,3422,Fresh Food,0,Loyal Fresh Food Buyers,0
3541,5,32.8,3423,Beverages,3,New Beverages Customers,0
3435,5,101.6,3424,Fresh Food,1,Regular Fresh Food Customers,0
4025,6,21.0,3425,Fresh Food,0,Loyal Fresh Food Buyers,0
3484,2,10.0,3426,Dairy,3,New Dairy Customers,0
3604,8,21.9,3427,Beverages,0,Loyal Beverages Buyers,0
3441,12,203.95,3428,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3382,22,153.0,3429,Fresh Food,2,Lost Fresh Food Customers,0
3462,15,129.4,3430,Fresh Food,1,Regular Fresh Food Customers,0
3506,20,153.76,3431,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3451,11,76.5,3432,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3456,4,15.4,3433,Fresh Food,3,New Fresh Food Customers,0
3598,10,71.36,3434,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3487,4,10.6,3435,Fresh Food,3,New Fresh Food Customers,0
3453,17,109.07,3436,Fresh Food,1,Regular Fresh Food Customers,0
3409,6,65.1,3437,Fresh Food,3,New Fresh Food Customers,0
3601,6,32.4,3438,Fresh Food,0,Loyal Fresh Food Buyers,0
3819,4,37.5,3439,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3403,7,23.4,3440,Fresh Food,3,New Fresh Food Customers,0
3486,11,80.0,3441,Fresh Food,1,Regular Fresh Food Customers,0
3388,13,116.5,3442,Fresh Food,1,Regular Fresh Food Customers,0
3410,8,84.8,3443,Fresh Food,1,Regular Fresh Food Customers,0
3674,9,47.3,3444,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3449,12,179.76,3445,Fresh Food,1,Regular Fresh Food Customers,0
3724,6,47.7,3447,Beverages,0,Loyal Beverages Buyers,0
3446,6,83.5,3448,Fresh Food,3,New Fresh Food Customers,0
3721,12,65.65,3449,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3496,11,127.7,3450,Fresh Food,1,Regular Fresh Food Customers,0
3724,6,57.3,3451,Dairy,0,Loyal Dairy Buyers,0
3531,15,150.7,3452,Fresh Food,1,Regular Fresh Food Customers,0
3429,15,118.6,3453,Beverages,1,Regular Beverages Customers,0
3533,4,38.4,3454,Fresh Food,3,New Fresh Food Customers,0
3452,8,28.5,3455,Fresh Food,3,New Fresh Food Customers,0
3578,7,44.7,3456,Fresh Food,3,New Fresh Food Customers,0
3503,9,102.6,3457,Beverages,4,Occasional Beverages Buyers,0
3431,14,77.7,3458,Fresh Food,1,Regular Fresh Food Customers,0
3513,9,118.2,3459,Dairy,4,Occasional Dairy Buyers,0
3450,8,143.0,3460,Fresh Food,1,Regular Fresh Food Customers,0
3647,6,73.9,3461,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3610,10,54.2,3462,Fresh Food,4,Occasional Fresh Food Buyers,0
3558,4,23.2,3463,Fresh Food,3,New Fresh Food Customers,0
3860,9,66.4,3464,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3797,4,11.4,3465,Fresh Food,0,Loyal Fresh Food Buyers,0
3564,12,116.8,3466,Dairy,1,Regular Dairy Customers,0
3434,17,142.26,3467,Fresh Food,2,Lost Fresh Food Customers,0
3378,1,1.1,3468,Dairy,3,New Dairy Customers,0
3500,13,153.96,3469,Dairy,1,Regular Dairy Customers,0
3467,12,134.0,3470,Beverages,1,Regular Beverages Customers,0
3534,12,125.14,3471,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3508,6,32.5,3472,Fresh Food,3,New Fresh Food Customers,0
3647,6,59.5,3473,Dairy,0,Loyal Dairy Buyers,0
3440,18,134.8,3474,Fresh Food,2,Lost Fresh Food Customers,0
3385,16,112.5,3475,Dairy,1,Regular Dairy Customers,0
3408,21,135.9,3476,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3398,7,29.94,3477,Fresh Food,3,New Fresh Food Customers,0
3482,14,159.4,3478,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3434,6,86.25,3479,Fresh Food,3,New Fresh Food Customers,0
3856,9,62.44,3480,Fresh Food,0,Loyal Fresh Food Buyers,0
3440,16,111.15,3481,Fresh Food,1,Regular Fresh Food Customers,0
3409,8,124.02,3482,Fresh Food,1,Regular Fresh Food Customers,0
3649,6,34.0,3483,Fresh Food,0,Loyal Fresh Food Buyers,0
3425,9,63.7,3484,Fresh Food,1,Regular Fresh Food Customers,0
3688,10,62.05,3485,Fresh Food,4,Occasional Fresh Food Buyers,0
3406,10,174.3,3486,Fresh Food,1,Regular Fresh Food Customers,0
3471,21,156.55,3487,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3838,7,59.1,3488,Fresh Food,0,Loyal Fresh Food Buyers,0
3964,2,17.6,3489,Fresh Food,0,Loyal Fresh Food Buyers,0
3430,21,176.2,3490,Beverages,2,Lost Beverages Customers,0
3400,16,179.9,3491,Fresh Food,2,Lost Fresh Food Customers,0
3578,9,68.0,3493,Fresh Food,4,Occasional Fresh Food Buyers,0
3400,16,142.9,3494,Fresh Food,1,Regular Fresh Food Customers,0
3512,10,59.0,3495,Dairy,1,Regular Dairy Customers,0
3568,18,160.6,3496,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3523,4,28.1,3497,Fresh Food,3,New Fresh Food Customers,0
3586,10,92.0,3498,Fresh Food,4,Occasional Fresh Food Buyers,0
3548,6,61.9,3499,Dairy,3,New Dairy Customers,0
3420,18,114.7,3500,Fresh Food,1,Regular Fresh Food Customers,0
3994,4,49.4,3501,Dairy,0,Loyal Dairy Buyers,0
3547,11,98.65,3502,Beverages,1,Regular Beverages Customers,0
3393,15,166.65,3503,Fresh Food,2,Lost Fresh Food Customers,0
3504,3,63.5,3504,Fresh Food,3,New Fresh Food Customers,0
3721,10,85.12,3505,Beverages,4,Occasional Beverages Buyers,0
3446,6,49.9,3507,Fresh Food,3,New Fresh Food Customers,0
3607,13,109.2,3508,Fresh Food,4,Occasional Fresh Food Buyers,0
3393,8,66.6,3509,Fresh Food,1,Regular Fresh Food Customers,0
3413,12,114.0,3510,Dairy,1,Regular Dairy Customers,0
3431,4,71.0,3511,Fresh Food,3,New Fresh Food Customers,0
3542,12,97.05,3512,Fresh Food,1,Regular Fresh Food Customers,0
3503,5,28.3,3513,Fresh Food,3,New Fresh Food Customers,0
3622,4,23.1,3514,Dairy,0,Loyal Dairy Buyers,0
3605,12,82.82,3515,Fresh Food,4,Occasional Fresh Food Buyers,0
3445,10,36.6,3516,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3805,5,53.3,3517,Dairy,0,Loyal Dairy Buyers,0
3514,13,72.2,3518,Fresh Food,1,Regular Fresh Food Customers,0
3779,9,87.3,3519,Fresh Food,0,Loyal Fresh Food Buyers,0
3392,12,108.5,3520,Dairy,1,Regular Dairy Customers,0
3575,5,56.1,3521,Dairy,3,New Dairy Customers,0
3672,9,60.36,3522,Fresh Food,0,Loyal Fresh Food Buyers,0
4020,2,23.7,3523,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3853,8,60.94,3524,Dairy,0,Loyal Dairy Buyers,0
3553,14,121.4,3525,Fresh Food,4,Occasional Fresh Food Buyers,0
3411,22,260.94,3526,Fresh Food,2,Lost Fresh Food Customers,0
3645,5,30.5,3527,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3384,7,44.7,3528,Fresh Food,3,New Fresh Food Customers,0
3390,4,108.5,3529,Fresh Food,1,Regular Fresh Food Customers,0
3398,19,260.6,3530,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3422,10,61.42,3531,Fresh Food,1,Regular Fresh Food Customers,0
3927,2,15.7,3532,Fresh Food,0,Loyal Fresh Food Buyers,0
4051,2,6.8,3533,Fresh Food,0,Loyal Fresh Food Buyers,0
3465,10,80.0,3534,Fresh Food,1,Regular Fresh Food Customers,0
3513,14,133.8,3535,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3607,8,92.2,3536,Dairy,4,Occasional Dairy Buyers,0
3453,8,35.5,3537,Beverages,3,New Beverages Customers,0
3642,17,213.55,3538,Fresh Food,2,Lost Fresh Food Customers,0
3608,11,128.9,3539,Beverages,4,Occasional Beverages Buyers,0
3800,8,81.52,3540,Dairy,0,Loyal Dairy Buyers,0
3781,2,28.6,3541,Fresh Food,0,Loyal Fresh Food Buyers,0
3474,9,37.69,3542,Fresh Food,3,New Fresh Food Customers,0
3409,10,89.3,3543,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3405,4,19.57,3544,Dairy,3,New Dairy Customers,0
3406,16,122.15,3545,Dairy,1,Regular Dairy Customers,0
3505,6,47.4,3546,Fresh Food,3,New Fresh Food Customers,0
3379,20,101.9,3547,Fresh Food,1,Regular Fresh Food Customers,0
3530,12,98.14,3548,Dairy,1,Regular Dairy Customers,0
3694,4,42.4,3549,Fresh Food,0,Loyal Fresh Food Buyers,0
3461,9,73.1,3550,Dairy,1,Regular Dairy Customers,0
3829,11,53.86,3551,Fresh Food,0,Loyal Fresh Food Buyers,0
3759,11,71.32,3552,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3570,7,47.5,3553,Fresh Food,3,New Fresh Food Customers,0
3644,13,114.3,3554,Fresh Food,4,Occasional Fresh Food Buyers,0
3794,4,13.4,3555,Dairy,0,Loyal Dairy Buyers,0
3850,7,65.06,3556,Dairy,0,Loyal Dairy Buyers,0
3528,10,54.5,3557,Fresh Food,1,Regular Fresh Food Customers,0
3383,21,200.3,3558,Dairy,2,Lost Dairy Customers,0
3515,20,166.8,3559,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3547,8,21.9,3560,Fresh Food,3,New Fresh Food Customers,0
3747,8,76.6,3561,Fresh Food,0,Loyal Fresh Food Buyers,0
3551,8,104.7,3562,Fresh Food,4,Occasional Fresh Food Buyers,0
3612,17,139.1,3563,Dairy,4,Occasional Dairy Buyers,0
3421,15,82.54,3564,Fresh Food,1,Regular Fresh Food Customers,0
3999,6,36.65,3565,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3596,8,59.6,3566,Fresh Food,4,Occasional Fresh Food Buyers,0
3685,8,59.42,3567,Fresh Food,0,Loyal Fresh Food Buyers,0
3406,20,210.57,3568,Beverages,2,Lost Beverages Customers,0
3505,17,159.0,3569,Fresh Food,2,Lost Fresh Food Customers,0
3710,6,43.2,3570,Fresh Food,0,Loyal Fresh Food Buyers,0
3566,10,116.48,3571,Fresh Food,4,Occasional Fresh Food Buyers,0
3458,7,32.9,3572,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3529,22,182.45,3573,Dairy,2,Lost Dairy Customers,0
3433,7,68.6,3574,Fresh Food,3,New Fresh Food Customers,0
3763,7,107.4,3575,Dairy,0,Loyal Dairy Buyers,0
3956,6,31.2,3576,Household & Hygiene,0,Loyal Household & Hygiene Buyers,0
3438,10,70.6,3577,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3727,12,95.5,3578,Fresh Food,4,Occasional Fresh Food Buyers,0
3454,7,38.2,3579,Fresh Food,3,New Fresh Food Customers,0
3391,12,94.2,3580,Dairy,1,Regular Dairy Customers,0
3428,22,277.18,3581,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3503,9,107.39,3582,Dairy,4,Occasional Dairy Buyers,0
3488,14,143.62,3583,Fresh Food,1,Regular Fresh Food Customers,0
3605,6,34.2,3584,Fresh Food,0,Loyal Fresh Food Buyers,0
3476,20,244.05,3585,Fresh Food,2,Lost Fresh Food Customers,0
3782,10,67.1,3586,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3434,15,145.5,3587,Beverages,1,Regular Beverages Customers,0
3426,13,68.3,3588,Fresh Food,1,Regular Fresh Food Customers,0
3476,10,63.6,3589,Fresh Food,1,Regular Fresh Food Customers,0
3467,16,95.6,3590,Fresh Food,1,Regular Fresh Food Customers,0
3492,7,20.9,3591,Fresh Food,3,New Fresh Food Customers,0
3753,9,81.7,3592,Fresh Food,0,Loyal Fresh Food Buyers,0
3457,8,97.26,3593,Fresh Food,1,Regular Fresh Food Customers,0
3442,15,129.0,3594,Fresh Food,1,Regular Fresh Food Customers,0
3512,18,105.39,3595,Fresh Food,1,Regular Fresh Food Customers,0
3420,20,152.54,3596,Dairy,2,Lost Dairy Customers,0
3456,26,225.41,3597,Fresh Food,2,Lost Fresh Food Customers,0
3512,7,37.2,3598,Fresh Food,3,New Fresh Food Customers,0
3488,12,69.32,3599,Fresh Food,1,Regular Fresh Food Customers,0
3444,7,99.8,3600,Fresh Food,1,Regular Fresh Food Customers,0
3529,18,162.93,3601,Fresh Food,2,Lost Fresh Food Customers,0
3564,16,98.45,3602,Dairy,4,Occasional Dairy Buyers,0
3622,8,37.95,3603,Fresh Food,0,Loyal Fresh Food Buyers,0
3430,7,48.39,3604,Fresh Food,3,New Fresh Food Customers,0
3814,2,8.2,3605,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3509,11,106.6,3606,Fresh Food,1,Regular Fresh Food Customers,0
3600,10,55.8,3607,Pantry Staples,4,Occasional Pantry Staples Buyers,0
3415,6,73.9,3608,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3700,4,10.7,3609,Fresh Food,0,Loyal Fresh Food Buyers,0
3467,14,157.8,3610,Dairy,1,Regular Dairy Customers,0
3887,6,55.3,3611,Fresh Food,0,Loyal Fresh Food Buyers,0
3613,9,87.9,3612,Fresh Food,4,Occasional Fresh Food Buyers,0
3482,8,53.55,3613,Fresh Food,3,New Fresh Food Customers,0
3759,10,107.9,3614,Fresh Food,0,Loyal Fresh Food Buyers,0
3714,6,46.8,3615,Dairy,0,Loyal Dairy Buyers,0
3500,4,28.4,3616,Beverages,3,New Beverages Customers,0
3763,12,96.3,3617,Beverages,4,Occasional Beverages Buyers,0
3682,4,64.6,3618,Fresh Food,0,Loyal Fresh Food Buyers,0
3606,15,97.72,3619,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3495,13,125.49,3620,Fresh Food,1,Regular Fresh Food Customers,0
3380,16,124.1,3621,Fresh Food,1,Regular Fresh Food Customers,0
3689,13,113.4,3622,Beverages,4,Occasional Beverages Buyers,0
3555,19,156.9,3623,Fresh Food,4,Occasional Fresh Food Buyers,0
3392,10,117.9,3624,Fresh Food,1,Regular Fresh Food Customers,0
3600,6,64.0,3625,Dairy,0,Loyal Dairy Buyers,0
3496,4,38.9,3626,Beverages,3,New Beverages Customers,0
3406,10,72.22,3627,Dairy,1,Regular Dairy Customers,0
3553,8,62.4,3628,Dairy,3,New Dairy Customers,0
3417,10,39.5,3629,Fresh Food,1,Regular Fresh Food Customers,0
3493,10,74.49,3630,Dairy,1,Regular Dairy Customers,0
3644,6,28.74,3631,Fresh Food,0,Loyal Fresh Food Buyers,0
3777,4,15.6,3632,Fresh Food,0,Loyal Fresh Food Buyers,0
3648,5,44.4,3633,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3770,2,66.2,3634,Fresh Food,0,Loyal Fresh Food Buyers,0
3674,9,73.14,3635,Fresh Food,4,Occasional Fresh Food Buyers,0
3416,10,147.1,3636,Dairy,1,Regular Dairy Customers,0
3651,12,162.1,3637,Dairy,4,Occasional Dairy Buyers,0
3540,11,122.6,3638,Fresh Food,1,Regular Fresh Food Customers,0
3480,2,18.0,3639,Fresh Food,3,New Fresh Food Customers,0
3515,6,46.5,3640,Beverages,3,New Beverages Customers,0
3769,4,13.2,3641,Beverages,0,Loyal Beverages Buyers,0
3467,10,78.7,3642,Fresh Food,1,Regular Fresh Food Customers,0
3474,16,109.4,3643,Beverages,1,Regular Beverages Customers,0
3423,15,179.1,3644,Dairy,2,Lost Dairy Customers,0
3557,13,118.64,3645,Fresh Food,4,Occasional Fresh Food Buyers,0
3441,15,61.4,3646,Fresh Food,1,Regular Fresh Food Customers,0
3384,17,155.98,3647,Dairy,2,Lost Dairy Customers,0
3399,14,137.8,3648,Beverages,1,Regular Beverages Customers,0
3506,16,175.42,3649,Fresh Food,4,Occasional Fresh Food Buyers,0
3393,12,66.2,3650,Fresh Food,1,Regular Fresh Food Customers,0
3696,9,82.75,3651,Fresh Food,4,Occasional Fresh Food Buyers,0
3478,11,94.52,3652,Frozen & Processed Food,1,Regular Frozen & Processed Food Customers,0
3419,6,50.8,3653,Fresh Food,3,New Fresh Food Customers,0
3604,8,55.45,3654,Fresh Food,4,Occasional Fresh Food Buyers,0
3430,23,301.1,3655,Fresh Food,2,Lost Fresh Food Customers,0
3381,3,9.9,3656,Fresh Food,3,New Fresh Food Customers,0
3481,14,198.5,3657,Fresh Food,2,Lost Fresh Food Customers,0
3575,12,101.4,3658,Dairy,1,Regular Dairy Customers,0
3767,9,39.7,3659,Fresh Food,0,Loyal Fresh Food Buyers,0
3691,11,148.85,3660,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3650,18,122.7,3661,Dairy,4,Occasional Dairy Buyers,0
3491,12,81.55,3662,Beverages,1,Regular Beverages Customers,0
3439,13,73.98,3663,Fresh Food,1,Regular Fresh Food Customers,0
3441,8,36.8,3664,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3472,8,53.95,3665,Beverages,3,New Beverages Customers,0
3556,8,97.35,3666,Dairy,4,Occasional Dairy Buyers,0
3470,17,119.26,3667,Beverages,2,Lost Beverages Customers,0
3670,4,57.0,3668,Fresh Food,0,Loyal Fresh Food Buyers,0
3479,12,107.85,3669,Fresh Food,1,Regular Fresh Food Customers,0
3972,7,63.5,3670,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3747,7,53.2,3671,Dairy,0,Loyal Dairy Buyers,0
3754,10,81.85,3672,Fresh Food,4,Occasional Fresh Food Buyers,0
3429,17,147.1,3673,Fresh Food,2,Lost Fresh Food Customers,0
3545,4,44.5,3674,Dairy,3,New Dairy Customers,0
4019,3,17.6,3675,Dairy,0,Loyal Dairy Buyers,0
3444,17,125.7,3676,Fresh Food,2,Lost Fresh Food Customers,0
3506,15,146.4,3677,Fresh Food,1,Regular Fresh Food Customers,0
3429,16,117.9,3678,Dairy,1,Regular Dairy Customers,0
3480,20,127.22,3679,Fresh Food,2,Lost Fresh Food Customers,0
3416,6,67.1,3680,Dairy,3,New Dairy Customers,0
3514,10,88.05,3681,Dairy,1,Regular Dairy Customers,0
3447,21,190.16,3682,Dairy,2,Lost Dairy Customers,0
3488,5,114.0,3683,Fresh Food,1,Regular Fresh Food Customers,0
3486,12,109.42,3684,Fresh Food,1,Regular Fresh Food Customers,0
3773,7,76.1,3685,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3518,12,117.9,3686,Fresh Food,1,Regular Fresh Food Customers,0
3624,13,152.02,3687,Fresh Food,4,Occasional Fresh Food Buyers,0
3488,11,207.05,3688,Dairy,1,Regular Dairy Customers,0
3515,11,53.39,3689,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
4049,4,24.4,3690,Fresh Food,0,Loyal Fresh Food Buyers,0
3541,4,18.7,3691,Fresh Food,3,New Fresh Food Customers,0
3414,10,107.4,3692,Fresh Food,1,Regular Fresh Food Customers,0
3442,11,68.8,3693,Fresh Food,1,Regular Fresh Food Customers,0
3531,2,13.5,3694,Fresh Food,3,New Fresh Food Customers,0
3505,14,95.6,3695,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3557,11,141.6,3696,Fresh Food,1,Regular Fresh Food Customers,0
3417,8,45.84,3697,Dairy,3,New Dairy Customers,0
3630,19,171.85,3698,Dairy,4,Occasional Dairy Buyers,0
3384,15,205.6,3699,Fresh Food,2,Lost Fresh Food Customers,0
3526,5,29.2,3700,Dairy,3,New Dairy Customers,0
3885,2,30.0,3701,Household & Hygiene,0,Loyal Household & Hygiene Buyers,0
3381,17,167.54,3703,Dairy,2,Lost Dairy Customers,0
3456,4,12.0,3704,Dairy,3,New Dairy Customers,0
3414,11,87.0,3705,Beverages,1,Regular Beverages Customers,0
3573,13,144.0,3706,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3510,11,91.08,3707,Fresh Food,1,Regular Fresh Food Customers,0
3471,12,99.26,3708,Dairy,1,Regular Dairy Customers,0
3515,4,37.4,3709,Fresh Food,3,New Fresh Food Customers,0
3436,7,32.9,3710,Dairy,3,New Dairy Customers,0
3595,15,105.3,3711,Fresh Food,4,Occasional Fresh Food Buyers,0
3526,7,73.9,3712,Dairy,3,New Dairy Customers,0
3486,14,110.7,3713,Fresh Food,1,Regular Fresh Food Customers,0
4083,2,47.9,3714,Fresh Food,0,Loyal Fresh Food Buyers,0
3530,2,3.2,3715,Dairy,3,New Dairy Customers,0
3388,12,102.0,3716,Fresh Food,1,Regular Fresh Food Customers,0
3663,8,43.5,3717,Fresh Food,0,Loyal Fresh Food Buyers,0
3468,12,71.05,3718,Fresh Food,1,Regular Fresh Food Customers,0
3401,18,133.8,3719,Dairy,2,Lost Dairy Customers,0
3410,14,97.59,3720,Fresh Food,1,Regular Fresh Food Customers,0
3557,12,50.8,3721,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3848,8,67.46,3722,Dairy,0,Loyal Dairy Buyers,0
3937,2,11.6,3723,Fresh Food,0,Loyal Fresh Food Buyers,0
3423,14,160.0,3724,Fresh Food,1,Regular Fresh Food Customers,0
3576,13,180.3,3725,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3411,14,108.7,3726,Fresh Food,1,Regular Fresh Food Customers,0
3458,23,201.41,3727,Fresh Food,2,Lost Fresh Food Customers,0
3435,4,25.2,3728,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3750,8,36.7,3729,Fresh Food,0,Loyal Fresh Food Buyers,0
3425,26,242.65,3730,Fresh Food,2,Lost Fresh Food Customers,0
3405,13,140.02,3731,Fresh Food,1,Regular Fresh Food Customers,0
3673,7,57.95,3732,Fresh Food,0,Loyal Fresh Food Buyers,0
3625,2,7.8,3733,Dairy,0,Loyal Dairy Buyers,0
3399,13,77.84,3734,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3425,19,242.0,3735,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3406,10,86.8,3736,Fresh Food,1,Regular Fresh Food Customers,0
3711,8,75.3,3737,Fresh Food,4,Occasional Fresh Food Buyers,0
3389,8,45.34,3738,Dairy,3,New Dairy Customers,0
3586,10,79.4,3739,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3391,11,46.9,3740,Fresh Food,1,Regular Fresh Food Customers,0
3400,12,79.89,3741,Fresh Food,1,Regular Fresh Food Customers,0
3609,11,104.85,3742,Fresh Food,4,Occasional Fresh Food Buyers,0
3688,2,23.4,3743,Fresh Food,0,Loyal Fresh Food Buyers,0
3457,8,102.2,3744,Dairy,1,Regular Dairy Customers,0
3769,5,15.0,3745,Fresh Food,0,Loyal Fresh Food Buyers,0
3708,9,46.42,3746,Fresh Food,0,Loyal Fresh Food Buyers,0
3455,6,48.5,3747,Fresh Food,3,New Fresh Food Customers,0
3605,7,48.64,3748,Fresh Food,0,Loyal Fresh Food Buyers,0
3546,4,41.9,3749,Fresh Food,3,New Fresh Food Customers,0
3388,14,145.2,3750,Dairy,1,Regular Dairy Customers,0
3509,20,108.8,3751,Dairy,2,Lost Dairy Customers,0
3465,12,123.6,3752,Fresh Food,1,Regular Fresh Food Customers,0
3750,8,44.35,3753,Fresh Food,0,Loyal Fresh Food Buyers,0
3621,10,108.8,3754,Dairy,4,Occasional Dairy Buyers,0
3724,8,51.85,3755,Dairy,0,Loyal Dairy Buyers,0
3533,4,35.1,3756,Fresh Food,3,New Fresh Food Customers,0
3696,6,50.6,3757,Dairy,0,Loyal Dairy Buyers,0
3490,8,112.0,3758,Dairy,4,Occasional Dairy Buyers,0
3789,13,69.76,3759,Dairy,4,Occasional Dairy Buyers,0
3486,6,34.4,3760,Dairy,3,New Dairy Customers,0
3607,12,95.3,3761,Fresh Food,4,Occasional Fresh Food Buyers,0
3378,4,36.1,3762,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3404,25,150.58,3763,Fresh Food,2,Lost Fresh Food Customers,0
3786,5,71.5,3764,Fresh Food,0,Loyal Fresh Food Buyers,0
3509,6,27.1,3765,Dairy,3,New Dairy Customers,0
3440,11,180.0,3766,Fresh Food,1,Regular Fresh Food Customers,0
3620,13,51.7,3767,Beverages,4,Occasional Beverages Buyers,0
3649,10,82.3,3768,Fresh Food,4,Occasional Fresh Food Buyers,0
3925,6,24.4,3769,Fresh Food,0,Loyal Fresh Food Buyers,0
3423,7,100.12,3770,Fresh Food,1,Regular Fresh Food Customers,0
3810,12,111.62,3771,Beverages,0,Loyal Beverages Buyers,0
3496,7,61.7,3772,Fresh Food,3,New Fresh Food Customers,0
3385,5,43.95,3773,Pantry Staples,3,New Pantry Staples Customers,0
3443,28,221.4,3774,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3690,8,61.9,3775,Dairy,0,Loyal Dairy Buyers,0
3432,21,147.41,3776,Dairy,2,Lost Dairy Customers,0
3478,7,71.8,3777,Dairy,3,New Dairy Customers,0
3457,9,99.15,3778,Fresh Food,1,Regular Fresh Food Customers,0
3853,6,127.1,3779,Fresh Food,0,Loyal Fresh Food Buyers,0
3533,8,59.94,3780,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3438,4,36.6,3781,Fresh Food,3,New Fresh Food Customers,0
3502,10,99.52,3782,Fresh Food,1,Regular Fresh Food Customers,0
4077,2,26.3,3783,Beverages,0,Loyal Beverages Buyers,0
3453,2,16.4,3784,Fresh Food,3,New Fresh Food Customers,0
3716,10,121.31,3785,Fresh Food,4,Occasional Fresh Food Buyers,0
3791,6,47.9,3786,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3698,6,39.55,3787,Fresh Food,0,Loyal Fresh Food Buyers,0
3708,3,6.4,3788,Fresh Food,0,Loyal Fresh Food Buyers,0
